"user_id","position","department","type","leave_type","dates","time_start","time_in","time_in_diff_minutes","time_in_status","time_end","time_out","time_out_diff_minutes","time_out_status","dayoftheweek"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-01","08:00:00","07:54:47",5.22,"On TIme","17:00:00","15:51:47",68.22,"Early Out","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-02","08:00:00","07:53:40",6.33,"On TIme","17:00:00","17:06:10",-6.17,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-03","08:00:00","07:58:45",1.25,"On TIme","17:00:00","17:12:47",-12.78,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-04","08:00:00","07:54:51",5.15,"On TIme","17:00:00","17:10:46",-10.77,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-05","08:00:00","07:47:55",12.08,"On TIme","13:00:00","13:03:51",-3.85,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-07","08:00:00","08:03:16",-3.27,"On TIme","17:00:00","17:04:04",-4.07,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-08","08:00:00","07:56:16",3.73,"On TIme","17:00:00","17:08:15",-8.25,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-09","08:00:00","08:04:18",-4.3,"On TIme","17:00:00","17:08:22",-8.37,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-10","08:00:00","07:54:10",5.83,"On TIme","17:00:00","17:08:27",-8.45,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-11","08:00:00","07:54:44",5.27,"On TIme","17:00:00","17:08:06",-8.1,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-12","08:00:00","07:50:31",9.48,"On TIme","13:00:00","13:20:20",-20.33,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-14","08:00:00","07:55:01",4.98,"On TIme","22:00:00","22:10:43",-10.72,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-15","08:00:00","07:57:15",2.75,"On TIme","17:00:00","17:14:03",-14.05,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-16","08:00:00","07:36:10",23.83,"On TIme","17:00:00","17:11:12",-11.2,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-17","08:00:00","07:48:04",11.93,"On TIme","17:00:00","17:09:00",-9.0,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-18","08:00:00","07:55:45",4.25,"On TIme","17:00:00","17:07:53",-7.88,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-21","08:00:00","07:57:00",3.0,"On TIme","17:00:00","17:23:13",-23.22,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-22","08:00:00","07:58:10",1.83,"On TIme","17:00:00","17:24:41",-24.68,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-23","08:00:00","07:43:11",16.82,"On TIme","17:00:00","18:51:57",-111.95,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-24","08:00:00","07:55:04",4.93,"On TIme","17:00:00","17:23:24",-23.4,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-25","08:00:00","07:49:12",10.8,"On TIme","17:00:00","17:20:04",-20.07,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-02-26","08:00:00","07:54:44",5.27,"On TIme","13:00:00","13:20:07",-20.12,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-01","08:00:00","07:42:35",17.42,"On TIme","17:00:00","17:10:35",-10.58,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-02","08:00:00","07:56:55",3.08,"On TIme","15:00:00","15:08:12",-8.2,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-04","08:00:00","07:56:57",3.05,"On TIme","17:00:00","17:07:05",-7.08,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-05","08:00:00","07:41:04",18.93,"On TIme","13:00:00","13:28:10",-28.17,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-07","08:00:00","07:58:31",1.48,"On TIme","17:00:00","17:05:03",-5.05,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-08","08:00:00","08:15:40",-15.67,"Late","17:00:00","15:13:00",107.0,"Early Out","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-09","08:00:00","08:04:58",-4.97,"On TIme","17:00:00","17:09:37",-9.62,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-10","08:00:00","08:29:53",-29.88,"Late","17:00:00","17:14:01",-14.02,"On TIme","Thursday "
"87864","Doctor","Medical","work","work","2022-09-15","08:30:00","08:31:03",-1.05,"On TIme","22:00:00","22:00:15",-0.25,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-12","08:00:00","07:57:55",2.08,"On TIme","13:00:00","13:08:06",-8.1,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-14","08:00:00","07:47:30",12.5,"On TIme","17:00:00","17:10:14",-10.23,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-15","08:00:00","07:45:32",14.47,"On TIme","17:00:00","17:09:50",-9.83,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-16","08:00:00","07:45:35",14.42,"On TIme","17:00:00","17:08:27",-8.45,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-17","08:00:00","07:50:38",9.37,"On TIme","17:00:00","17:03:08",-3.13,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-18","08:00:00","07:55:53",4.12,"On TIme","17:00:00","17:08:54",-8.9,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-19","08:00:00","07:57:48",2.2,"On TIme","13:00:00","13:10:33",-10.55,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-21","08:00:00","07:59:16",0.73,"On TIme","17:00:00","17:06:56",-6.93,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-22","08:00:00","07:58:19",1.68,"On TIme","17:00:00","17:12:44",-12.73,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-23","08:00:00","07:51:18",8.7,"On TIme","17:00:00","17:10:43",-10.72,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-24","08:00:00","07:51:05",8.92,"On TIme","17:00:00","17:04:45",-4.75,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-25","08:00:00","07:48:04",11.93,"On TIme","17:00:00","17:12:41",-12.68,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-26","08:00:00","07:58:07",1.88,"On TIme","13:00:00","13:03:24",-3.4,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-29","08:00:00","07:51:53",8.12,"On TIme","17:00:00","17:03:19",-3.32,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-03-31","08:00:00","07:58:57",1.05,"On TIme","17:00:00","17:07:03",-7.05,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-01","08:00:00","07:54:04",5.93,"On TIme","17:00:00","17:11:51",-11.85,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-02","08:00:00","07:55:35",4.42,"On TIme","13:00:00","13:04:24",-4.4,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-04","08:00:00","07:51:08",8.87,"On TIme","17:00:00","17:07:29",-7.48,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-05","08:00:00","07:57:48",2.2,"On TIme","17:00:00","17:08:43",-8.72,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-06","08:00:00","07:55:33",4.45,"On TIme","17:00:00","17:06:15",-6.25,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-07","08:00:00","07:51:28",8.53,"On TIme","17:00:00","17:03:32",-3.53,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-08","08:00:00","07:56:25",3.58,"On TIme","17:00:00","17:05:13",-5.22,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-09","08:00:00","07:50:14",9.77,"On TIme","13:00:00","13:03:32",-3.53,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-11","08:00:00","07:57:56",2.07,"On TIme","17:00:00","17:06:49",-6.82,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-12","08:00:00","07:50:48",9.2,"On TIme","17:00:00","17:11:00",-11.0,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-13","08:00:00","08:39:57",-39.95,"Late","17:00:00","17:24:58",-24.97,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-14","08:00:00","07:13:20",46.67,"On TIme","17:00:00","18:26:40",-86.67,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-16","08:00:00","07:52:02",7.97,"On TIme","13:00:00","13:19:49",-19.82,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-18","08:00:00","07:58:31",1.48,"On TIme","17:00:00","17:06:26",-6.43,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-19","08:00:00","07:59:27",0.55,"On TIme","17:00:00","17:09:51",-9.85,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-20","08:00:00","07:52:55",7.08,"On TIme","17:00:00","17:10:31",-10.52,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-21","08:00:00","07:51:01",8.98,"On TIme","17:00:00","17:15:30",-15.5,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-22","08:00:00","07:50:24",9.6,"On TIme","17:00:00","17:07:01",-7.02,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-23","08:00:00","07:49:59",10.02,"On TIme","13:00:00","13:25:25",-25.42,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-25","08:00:00","07:52:34",7.43,"On TIme","17:00:00","18:37:32",-97.53,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-26","08:00:00","07:50:36",9.4,"On TIme","17:00:00","17:09:54",-9.9,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-27","08:00:00","07:57:55",2.08,"On TIme","17:00:00","17:04:28",-4.47,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-28","08:00:00","08:04:30",-4.5,"On TIme","17:00:00","17:08:58",-8.97,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-29","08:00:00","08:00:58",-0.97,"On TIme","17:00:00","17:12:53",-12.88,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-04-30","08:00:00","07:45:07",14.88,"On TIme","13:00:00","13:31:35",-31.58,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-04","08:00:00","07:46:32",13.47,"On TIme","17:00:00","17:15:12",-15.2,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-05","08:00:00","07:49:49",10.18,"On TIme","17:00:00","17:07:05",-7.08,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-06","08:00:00","07:48:59",11.02,"On TIme","17:00:00","17:05:46",-5.77,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-07","08:00:00","07:52:11",7.82,"On TIme","13:00:00","13:07:42",-7.7,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-09","08:00:00","07:50:30",9.5,"On TIme","17:00:00","17:08:15",-8.25,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-10","08:00:00","07:53:24",6.6,"On TIme","17:00:00","17:07:43",-7.72,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-11","08:00:00","07:53:16",6.73,"On TIme","17:00:00","17:11:12",-11.2,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-12","08:00:00","07:56:21",3.65,"On TIme","17:00:00","17:21:01",-21.02,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-13","08:00:00","07:55:50",4.17,"On TIme","17:00:00","17:04:35",-4.58,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-14","08:00:00","07:56:30",3.5,"On TIme","13:00:00","13:05:17",-5.28,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-17","08:00:00","07:59:15",0.75,"On TIme","17:00:00","17:09:37",-9.62,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-18","08:00:00","07:56:13",3.78,"On TIme","17:00:00","17:00:00",0.0,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-19","08:00:00","07:48:12",11.8,"On TIme","17:00:00","17:09:00",-9.0,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-20","08:00:00","07:51:45",8.25,"On TIme","17:00:00","17:10:18",-10.3,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-21","08:00:00","07:33:21",26.65,"On TIme","13:00:00","13:15:28",-15.47,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-23","08:00:00","07:45:13",14.78,"On TIme","17:00:00","17:11:44",-11.73,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-24","08:00:00","07:53:40",6.33,"On TIme","17:00:00","17:04:15",-4.25,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-25","08:00:00","07:53:03",6.95,"On TIme","17:00:00","17:20:32",-20.53,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-27","08:00:00","08:01:01",-1.02,"On TIme","17:00:00","17:10:17",-10.28,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-28","08:00:00","07:49:03",10.95,"On TIme","13:00:00","13:05:55",-5.92,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-30","08:00:00","07:47:05",12.92,"On TIme","17:00:00","17:05:54",-5.9,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-05-31","08:00:00","07:55:13",4.78,"On TIme","17:00:00","17:22:21",-22.35,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-02","08:00:00","07:54:31",5.48,"On TIme","17:00:00","17:05:15",-5.25,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-03","08:00:00","08:23:34",-23.57,"Late","17:00:00","17:15:07",-15.12,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-04","08:00:00","07:50:52",9.13,"On TIme","13:00:00","13:13:33",-13.55,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-06","08:00:00","07:54:45",5.25,"On TIme","17:00:00","17:10:22",-10.37,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-07","08:00:00","07:51:52",8.13,"On TIme","17:00:00","15:08:50",111.17,"Early Out","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-09","08:00:00","07:40:29",19.52,"On TIme","17:00:00","17:03:35",-3.58,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-10","08:00:00","07:34:10",25.83,"On TIme","17:00:00","17:06:36",-6.6,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-11","08:00:00","07:44:48",15.2,"On TIme","13:00:00","13:47:50",-47.83,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-13","08:00:00","07:42:13",17.78,"On TIme","17:00:00","17:09:59",-9.98,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-14","08:00:00","07:27:59",32.02,"On TIme","17:00:00","17:05:24",-5.4,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-15","08:00:00","07:45:44",14.27,"On TIme","17:00:00","17:06:31",-6.52,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-16","08:00:00","07:47:54",12.1,"On TIme","17:00:00","17:07:18",-7.3,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-17","08:00:00","07:44:14",15.77,"On TIme","17:00:00","17:01:31",-1.52,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-21","08:00:00","07:43:37",16.38,"On TIme","17:00:00","17:09:21",-9.35,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-22","08:00:00","07:52:17",7.72,"On TIme","17:00:00","17:06:32",-6.53,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-23","08:00:00","07:56:17",3.72,"On TIme","17:00:00","17:22:07",-22.12,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-24","08:00:00","07:50:26",9.57,"On TIme","17:00:00","17:09:45",-9.75,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-25","08:00:00","07:50:58",9.03,"On TIme","13:00:00","13:04:42",-4.7,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-27","08:00:00","07:52:24",7.6,"On TIme","17:00:00","17:26:09",-26.15,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-06-28","08:00:00","07:44:07",15.88,"On TIme","17:00:00","17:29:43",-29.72,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-02","08:00:00","08:00:00",0.0,"On TIme","13:00:00","13:00:00",0.0,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-04","08:00:00","07:49:44",10.27,"On TIme","17:00:00","17:06:53",-6.88,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-05","08:00:00","07:44:05",15.92,"On TIme","17:00:00","17:05:08",-5.13,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-06","08:00:00","07:54:28",5.53,"On TIme","17:00:00","17:07:56",-7.93,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-08","08:00:00","07:46:15",13.75,"On TIme","17:00:00","17:05:09",-5.15,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-12","08:00:00","07:43:16",16.73,"On TIme","17:00:00","17:06:10",-6.17,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-13","08:00:00","07:54:05",5.92,"On TIme","17:00:00","17:02:27",-2.45,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-15","08:00:00","07:53:54",6.1,"On TIme","17:00:00","17:04:15",-4.25,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-16","08:00:00","07:59:49",0.18,"On TIme","13:00:00","13:03:20",-3.33,"On TIme","Saturday "
"87864","Doctor","Medical","work","work","2022-09-20","08:30:00","08:30:00",0.0,"On TIme","14:30:00","14:30:00",0.0,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-20","08:00:00","07:47:48",12.2,"On TIme","17:00:00","17:03:55",-3.92,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-22","08:00:00","07:47:34",12.43,"On TIme","17:00:00","17:13:28",-13.47,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-23","08:00:00","07:44:18",15.7,"On TIme","13:00:00","13:08:21",-8.35,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-25","08:00:00","08:44:44",-44.73,"Late","17:00:00","17:03:37",-3.62,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-26","08:00:00","07:50:13",9.78,"On TIme","17:00:00","17:06:31",-6.52,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-27","08:00:00","07:48:38",11.37,"On TIme","17:00:00","17:05:42",-5.7,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-07-29","08:00:00","07:25:54",34.1,"On TIme","17:00:00","17:12:54",-12.9,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-03","08:00:00","07:41:57",18.05,"On TIme","17:00:00","17:02:06",-2.1,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-04","08:00:00","07:46:37",13.38,"On TIme","17:00:00","17:02:07",-2.12,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-05","08:00:00","07:51:40",8.33,"On TIme","17:00:00","17:08:12",-8.2,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-06","08:00:00","07:56:12",3.8,"On TIme","13:00:00","13:25:47",-25.78,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-08","08:00:00","07:49:40",10.33,"On TIme","17:00:00","17:12:25",-12.42,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-09","08:00:00","07:51:48",8.2,"On TIme","17:00:00","17:04:26",-4.43,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-10","08:00:00","07:38:14",21.77,"On TIme","17:00:00","15:06:00",114.0,"Early Out","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-11","08:00:00","07:49:44",10.27,"On TIme","17:00:00","17:15:24",-15.4,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-12","08:00:00","08:25:29",-25.48,"Late","17:00:00","17:04:44",-4.73,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-13","08:00:00","07:45:21",14.65,"On TIme","13:00:00","13:07:26",-7.43,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-15","08:00:00","07:56:25",3.58,"On TIme","17:00:00","17:57:29",-57.48,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-16","08:00:00","07:51:09",8.85,"On TIme","17:00:00","17:03:31",-3.52,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-18","08:00:00","07:48:16",11.73,"On TIme","17:00:00","17:02:22",-2.37,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-19","08:00:00","07:43:36",16.4,"On TIme","17:00:00","17:02:03",-2.05,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-22","08:00:00","07:46:43",13.28,"On TIme","17:00:00","17:11:05",-11.08,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-23","08:00:00","07:56:13",3.78,"On TIme","17:00:00","17:12:19",-12.32,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-24","08:00:00","07:48:12",11.8,"On TIme","17:00:00","17:02:31",-2.52,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-25","08:00:00","07:53:04",6.93,"On TIme","17:00:00","17:02:38",-2.63,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-26","08:00:00","07:43:45",16.25,"On TIme","17:00:00","17:05:13",-5.22,"On TIme","Friday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-27","08:00:00","07:37:42",22.3,"On TIme","13:00:00","13:03:30",-3.5,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-29","08:00:00","07:51:32",8.47,"On TIme","17:00:00","17:02:26",-2.43,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-30","08:00:00","07:43:07",16.88,"On TIme","17:00:00","17:02:22",-2.37,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-08-31","08:00:00","07:47:03",12.95,"On TIme","17:00:00","17:02:22",-2.37,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-09-03","08:00:00","07:48:33",11.45,"On TIme","13:00:00","13:06:37",-6.62,"On TIme","Saturday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-09-05","08:00:00","07:47:48",12.2,"On TIme","17:00:00","17:06:24",-6.4,"On TIme","Monday   "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-09-06","08:00:00","07:48:10",11.83,"On TIme","17:00:00","17:02:38",-2.63,"On TIme","Tuesday  "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-09-07","08:00:00","07:55:50",4.17,"On TIme","17:00:00","17:03:09",-3.15,"On TIme","Wednesday"
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-09-08","08:00:00","07:58:53",1.12,"On TIme","17:00:00","17:05:25",-5.42,"On TIme","Thursday "
"74042","Warehouse Officer - Purchasing","Support Centre","work","work","2022-09-09","08:00:00","07:52:19",7.68,"On TIme","17:00:00","17:25:16",-25.27,"On TIme","Friday   "
